id,season,round,race_id,session_id,session_code,driver_id,constructor_id,representative_lap_s,best_lap_s,long_run_lap_s,long_run_degradation_s,gap_to_session_best_s,pace_rank,gap_to_teammate_s,top_speed_kph,air_temp_c,track_temp_c,rainfall_flag,source_label
2026-01-albert_park|R|albon,2026,1,2026-01-albert_park,2026-01-albert_park|R,R,albon,williams,84.63483333333333,84.375,88.09577777777778,-0.0206363636363636,2.147166666666664,15.0,0.3960000000000008,318.0,23.678947368421053,36.04736842105263,False,race_week_session_pace_v1
2026-01-albert_park|R|alonso,2026,1,2026-01-albert_park,2026-01-albert_park|R,R,alonso,aston_martin,86.26016666666665,85.713,89.84992307692308,-0.06275,3.77249999999998,19.0,0.2452499999999986,309.0,23.285,35.96000000000001,False,race_week_session_pace_v1
2026-01-albert_park|R|antonelli,2026,1,2026-01-albert_park,2026-01-albert_park|R,R,antonelli,mercedes,82.56633333333333,82.417,85.27062000000002,-0.0376734693877548,0.0786666666666633,3.0,-0.0773333333333283,316.0,23.662068965517243,36.08620689655172,False,race_week_session_pace_v1
2026-01-albert_park|R|bearman,2026,1,2026-01-albert_park,2026-01-albert_park|R,R,bearman,haas,84.13033333333334,84.02,86.97791836734694,0.0134583333333333,1.6426666666666705,11.0,-0.2109166666666624,322.0,23.666666666666668,36.08245614035087,False,race_week_session_pace_v1
2026-01-albert_park|R|bortoleto,2026,1,2026-01-albert_park,2026-01-albert_park|R,R,bortoleto,audi,83.56150000000001,83.257,87.24328888888888,-0.0342272727272727,1.07383333333334,7.0,0.0,323.0,23.668421052631576,36.05789473684211,False,race_week_session_pace_v1
2026-01-albert_park|R|bottas,2026,1,2026-01-albert_park,2026-01-albert_park|R,R,bottas,cadillac,87.61716666666666,87.364,91.1591,0.3991111111111109,5.129499999999993,20.0,0.7380833333333214,309.0,23.16428571428571,35.75,False,race_week_session_pace_v1
2026-01-albert_park|R|colapinto,2026,1,2026-01-albert_park,2026-01-albert_park|R,R,colapinto,alpine,83.57116666666666,82.926,89.40722916666668,-0.0827872340425533,1.0834999999999866,8.0,-0.4832500000000124,321.0,23.673214285714288,35.989285714285714,False,race_week_session_pace_v1
2026-01-albert_park|R|gasly,2026,1,2026-01-albert_park,2026-01-albert_park|R,R,gasly,alpine,84.53766666666667,84.486,86.89846938775511,-0.0458958333333333,2.049999999999997,13.0,0.4832499999999982,324.0,23.666666666666668,36.10350877192983,False,race_week_session_pace_v1
2026-01-albert_park|R|hadjar,2026,1,2026-01-albert_park,2026-01-albert_park|R,R,hadjar,red_bull,85.34283333333333,85.239,85.43233333333335,0.0015999999999991,2.855166666666662,16.0,1.427583333333331,306.0,23.13,35.910000000000004,False,race_week_session_pace_v1
2026-01-albert_park|R|hamilton,2026,1,2026-01-albert_park,2026-01-albert_park|R,R,hamilton,ferrari,82.51533333333333,82.423,86.28390000000002,-0.0380612244897958,0.0276666666666614,2.0,-0.1274999999999977,317.0,23.670689655172417,36.067241379310346,False,race_week_session_pace_v1
2026-01-albert_park|R|lawson,2026,1,2026-01-albert_park,2026-01-albert_park|R,R,lawson,rb,83.93633333333334,83.783,87.42791111111111,-0.01875,1.448666666666668,10.0,-0.1637500000000074,309.0,23.68421052631579,35.992982456140346,False,race_week_session_pace_v1
2026-01-albert_park|R|leclerc,2026,1,2026-01-albert_park,2026-01-albert_park|R,R,leclerc,ferrari,82.77033333333334,82.579,86.31348,-0.0135510204081632,0.282666666666671,6.0,0.1275000000000119,313.0,23.670689655172417,36.067241379310346,False,race_week_session_pace_v1
2026-01-albert_park|R|arvid_lindblad,2026,1,2026-01-albert_park,2026-01-albert_park|R,R,arvid_lindblad,rb,84.26383333333334,84.182,87.19648979591838,-0.0322083333333334,1.7761666666666684,12.0,0.1637499999999931,315.0,23.66491228070176,36.089473684210525,False,race_week_session_pace_v1
2026-01-albert_park|R|norris,2026,1,2026-01-albert_park,2026-01-albert_park|R,R,norris,mclaren,82.6795,82.358,85.74710869565217,-0.0561555555555552,0.191833333333335,4.0,0.0,318.0,23.67758620689655,36.06896551724138,False,race_week_session_pace_v1
2026-01-albert_park|R|ocon,2026,1,2026-01-albert_park,2026-01-albert_park|R,R,ocon,haas,84.55216666666666,84.424,86.94034693877552,-0.0465625000000002,2.064499999999996,14.0,0.2109166666666624,325.0,23.666666666666668,36.10350877192983,False,race_week_session_pace_v1
2026-01-albert_park|R|perez,2026,1,2026-01-albert_park,2026-01-albert_park|R,R,perez,cadillac,86.141,86.07,90.88186046511628,0.0221904761904759,3.653333333333336,18.0,-0.7380833333333356,312.0,23.670909090909092,35.99999999999999,False,race_week_session_pace_v1
2026-01-albert_park|R|russell,2026,1,2026-01-albert_park,2026-01-albert_park|R,R,russell,mercedes,82.721,82.67,85.34731999999998,-0.0135918367346938,0.2333333333333342,5.0,0.0773333333333425,321.0,23.66379310344828,36.05862068965517,False,race_week_session_pace_v1
2026-01-albert_park|R|sainz,2026,1,2026-01-albert_park,2026-01-albert_park|R,R,sainz,williams,83.84283333333335,83.59,89.0258,-0.0689230769230769,1.3551666666666762,9.0,-0.3959999999999866,320.0,23.669642857142858,36.04285714285714,False,race_week_session_pace_v1
2026-01-albert_park|R|stroll,2026,1,2026-01-albert_park,2026-01-albert_park|R,R,stroll,aston_martin,85.76966666666665,85.41,94.50045454545452,0.8430476190476187,3.2819999999999823,17.0,-0.2452499999999986,304.0,23.566666666666663,36.023809523809526,False,race_week_session_pace_v1
2026-01-albert_park|R|max_verstappen,2026,1,2026-01-albert_park,2026-01-albert_park|R,R,max_verstappen,red_bull,82.48766666666667,82.091,86.47013043478259,-0.0299111111111111,0.0,1.0,-1.427583333333331,324.0,23.679310344827584,36.07413793103448,False,race_week_session_pace_v1
